Invoice_ID,Order_Date,Ship_Date,Order_Status,Payment_Method,Quantity_Sold,Unit_Price,Discount_Percent,Tax_Amount,Total_Sale_Amount
INV-20250530-8689,2025-07-10,2025-07-16,Returned,Credit Card,1,473,28,23.84,364.4
INV-20240226-5043,2024-07-19,2024-07-26,Returned,UPI,1,518,26,26.83,410.15
INV-20240918-6281,2024-10-07,2024-10-11,Completed,PayPal,2,999,22,109.09,1667.53
INV-20240321-5186,2024-08-14,2024-08-16,Completed,Credit Card,18,174,8,201.7,3083.14
INV-20240530-2800,2025-07-20,2025-07-21,Pending,PayPal,9,152,25,71.82,1097.82
INV-20250320-3120,2024-08-06,2024-08-12,Completed,Credit Card,8,421,27,172.1,2630.74
INV-20250411-4202,2024-09-29,2024-10-04,Completed,Credit Card,9,402,20,202.61,3097.01
INV-20250402-4817,2025-05-01,2025-05-06,Pending,UPI,15,649,8,626.93,9583.13
INV-20250729-6824,2025-10-02,2025-10-03,Returned,UPI,15,256,3,260.74,3985.54
INV-20250729-9775,2024-04-25,2024-05-02,Returned,Credit Card,18,621,21,618.14,9448.76
INV-20240629-9660,2025-03-25,2025-04-01,Returned,Cash,17,710,14,726.61,11106.81
INV-20240918-8200,2024-10-27,2024-11-01,Completed,Cash,18,245,22,240.79,3680.59
INV-20241121-7808,2024-02-12,2024-02-15,Pending,Cash,7,846,3,402.1,6146.44
INV-20240521-4233,2024-09-14,2024-09-17,Returned,Cash,4,794,20,177.86,2718.66
INV-20240826-4684,2023-10-10,2023-10-11,Returned,UPI,9,542,3,331.22,5062.88
INV-20250115-4365,2024-01-04,2024-01-09,Pending,Credit Card,6,177,23,57.24,874.98
INV-20240227-4999,2024-11-30,2024-12-06,Returned,UPI,10,982,5,653.03,9982.03
INV-20231227-7862,2024-11-15,2024-11-17,Pending,Credit Card,19,849,8,1038.84,15879.36
INV-20250531-6595,2025-09-29,2025-10-02,Completed,PayPal,19,168,11,198.86,3039.74
INV-20250331-1027,2024-06-23,2024-06-25,Returned,Credit Card,17,649,10,695.08,10624.78
INV-20240116-2716,2023-11-01,2023-11-03,Pending,PayPal,6,897,20,301.39,4606.99
INV-20240201-1151,2025-06-16,2025-06-20,Pending,UPI,7,498,13,212.3,3245.12
INV-20250119-5918,2025-04-01,2025-04-04,Pending,Credit Card,18,547,10,620.3,9481.7
INV-20240105-8739,2025-09-25,2025-09-30,Pending,UPI,20,539,6,709.32,10842.52
INV-20240304-5505,2024-02-23,2024-02-28,Pending,Credit Card,9,732,17,382.76,5850.8
INV-20240121-6312,2023-11-12,2023-11-18,Returned,UPI,4,107,17,24.87,380.11
INV-20240527-2056,2024-12-28,2025-01-02,Completed,Cash,8,396,21,175.19,2677.91
INV-20240525-9531,2024-08-11,2024-08-14,Pending,UPI,12,362,18,249.35,3811.43
INV-20240213-7844,2024-11-14,2024-11-18,Pending,Credit Card,20,156,19,176.9,2704.1
INV-20240606-1987,2025-06-25,2025-06-27,Returned,Credit Card,12,485,29,289.25,4421.45
INV-20250129-1303,2025-01-20,2025-01-25,Completed,Cash,12,154,28,93.14,1423.7
INV-20231105-8400,2025-02-03,2025-02-07,Returned,Cash,11,364,17,232.63,3555.95
INV-20240116-2560,2025-05-24,2025-05-27,Completed,PayPal,7,812,16,334.22,5108.78
INV-20231019-8021,2024-12-05,2024-12-06,Completed,Cash,16,962,1,1066.67,16304.75
INV-20241008-4718,2025-10-03,2025-10-04,Returned,Credit Card,8,895,3,486.16,7431.36
INV-20240527-9869,2023-11-13,2023-11-19,Pending,Credit Card,1,124,15,7.38,112.78
INV-20250907-9902,2024-08-13,2024-08-18,Returned,Cash,19,173,18,188.67,2884.01
INV-20241127-4725,2025-02-04,2025-02-09,Returned,UPI,1,564,20,31.58,482.78
INV-20241111-8224,2024-02-11,2024-02-17,Pending,Cash,11,705,14,466.85,7136.15
INV-20250118-1290,2024-10-01,2024-10-03,Returned,Credit Card,2,647,2,88.77,1356.89
INV-20240206-7681,2024-04-12,2024-04-15,Pending,Cash,13,398,0,362.18,5536.18
INV-20241101-4050,2024-02-25,2024-03-02,Returned,Credit Card,4,655,8,168.73,2579.13
INV-20240730-9203,2025-01-23,2025-01-29,Pending,Cash,17,798,20,759.7,11612.5
INV-20240725-5506,2025-09-01,2025-09-04,Pending,Credit Card,7,498,4,234.26,3580.82
INV-20240215-7572,2023-10-28,2023-11-03,Completed,UPI,15,403,30,296.21,4527.71
INV-20250902-3926,2025-07-05,2025-07-12,Returned,Credit Card,2,201,20,22.51,344.11
INV-20240829-1131,2025-07-23,2025-07-28,Pending,Cash,20,863,0,1208.2,18468.2
INV-20250526-1952,2024-01-18,2024-01-25,Completed,Credit Card,12,530,3,431.84,6601.04
INV-20240527-6119,2025-09-20,2025-09-23,Completed,UPI,8,328,15,156.13,2386.53
INV-20240325-1992,2024-02-27,2024-03-03,Returned,PayPal,7,324,16,133.36,2038.48
INV-20240712-4700,2024-06-09,2024-06-14,Completed,Cash,16,225,21,199.08,3043.08
INV-20240406-3728,2025-05-13,2025-05-19,Returned,Credit Card,9,452,8,261.98,4004.54
INV-20250705-8827,2023-11-14,2023-11-18,Completed,UPI,9,694,29,310.43,4745.09
INV-20241227-2469,2025-03-02,2025-03-08,Pending,Credit Card,19,819,19,882.31,13486.72
INV-20231209-8061,2024-02-27,2024-02-29,Pending,Credit Card,2,673,4,90.45,1382.61
INV-20240309-2953,2023-10-11,2023-10-14,Completed,Credit Card,19,609,17,672.28,10276.21
INV-20241105-8242,2024-06-24,2024-07-01,Pending,PayPal,16,257,28,207.24,3167.88
INV-20250525-4337,2025-03-03,2025-03-09,Completed,PayPal,7,417,2,200.24,3060.86
INV-20250419-8180,2023-11-16,2023-11-22,Pending,Credit Card,20,260,15,309.4,4729.4
INV-20240506-6870,2025-02-04,2025-02-10,Completed,PayPal,16,287,0,321.44,4913.44
INV-20250123-1837,2025-09-09,2025-09-11,Returned,Credit Card,10,942,28,474.77,7257.17
INV-20250702-9520,2023-10-25,2023-10-29,Returned,Cash,9,689,25,325.55,4976.3
INV-20250428-8322,2023-11-19,2023-11-23,Returned,UPI,19,811,22,841.33,12860.35
INV-20240614-8802,2025-02-03,2025-02-05,Completed,Cash,11,149,13,99.82,1525.75
INV-20240409-3242,2024-08-23,2024-08-30,Completed,UPI,7,584,4,274.71,4199.19
INV-20250531-4851,2024-11-08,2024-11-15,Returned,Credit Card,1,979,20,54.82,838.02
INV-20240811-5529,2023-10-14,2023-10-18,Completed,PayPal,20,887,29,881.68,13477.08
INV-20250814-6818,2023-10-10,2023-10-14,Returned,PayPal,11,409,18,258.24,3947.42
INV-20250307-9396,2024-06-21,2024-06-23,Returned,PayPal,4,533,21,117.9,1802.18
INV-20250211-3023,2024-03-23,2024-03-25,Completed,PayPal,13,215,10,176.09,2691.59
INV-20240928-6056,2025-06-30,2025-07-02,Returned,UPI,18,397,7,465.2,7110.98
INV-20250902-1170,2023-12-16,2023-12-18,Returned,UPI,10,277,17,160.94,2460.04
INV-20250305-7443,2024-07-10,2024-07-16,Pending,Credit Card,19,747,28,715.33,10934.29
INV-20231231-4841,2024-08-12,2024-08-16,Pending,PayPal,16,555,17,515.93,7886.33
INV-20231121-6052,2024-10-31,2024-11-06,Returned,UPI,15,498,14,449.69,6873.89
INV-20250104-5879,2024-06-20,2024-06-24,Pending,Cash,19,910,27,883.52,13505.22
INV-20250812-3105,2025-01-24,2025-01-28,Returned,PayPal,12,421,11,314.74,4811.02
INV-20240819-9261,2024-03-27,2024-03-28,Returned,Credit Card,8,687,8,353.94,5410.26
INV-20240404-6578,2024-04-13,2024-04-20,Pending,Credit Card,4,284,23,61.23,935.95
INV-20250501-7164,2025-05-03,2025-05-10,Returned,UPI,16,448,27,366.28,5598.92
INV-20241004-2698,2024-10-07,2024-10-12,Returned,PayPal,11,462,4,341.51,5220.23
INV-20240316-8577,2023-10-19,2023-10-23,Completed,Cash,4,859,1,238.11,3639.75
INV-20240822-3898,2024-01-31,2024-02-04,Returned,Cash,20,349,8,449.51,6871.11
INV-20250707-7538,2024-03-09,2024-03-12,Returned,UPI,13,646,25,440.9,6739.4
INV-20250616-7704,2023-10-06,2023-10-12,Pending,PayPal,14,591,30,405.43,6197.23
INV-20241129-2496,2023-12-06,2023-12-09,Completed,Cash,4,347,20,77.73,1188.13
INV-20240127-8378,2024-08-22,2024-08-25,Pending,Cash,2,730,7,95.05,1452.85
INV-20250923-4379,2025-07-05,2025-07-09,Pending,PayPal,18,492,26,458.74,7012.18
INV-20250111-4234,2024-01-30,2024-02-06,Returned,PayPal,6,344,10,130.03,1987.63
INV-20250822-4666,2024-11-21,2024-11-22,Pending,PayPal,4,767,14,184.69,2823.17
INV-20240429-1145,2024-02-23,2024-02-25,Completed,Credit Card,16,204,10,205.63,3143.23
INV-20240829-8420,2024-02-13,2024-02-18,Returned,Credit Card,7,728,2,349.59,5343.67
INV-20250522-4895,2023-12-22,2023-12-29,Returned,Cash,14,571,5,531.6,8125.9
INV-20250602-1639,2025-04-17,2025-04-22,Returned,PayPal,10,595,12,366.52,5602.52
INV-20240318-1773,2025-08-01,2025-08-06,Completed,Cash,14,403,12,347.55,5312.51
INV-20231125-4165,2023-11-14,2023-11-17,Completed,PayPal,2,363,9,46.25,706.91
INV-20250818-3608,2025-03-04,2025-03-08,Pending,Cash,3,748,25,117.81,1800.81
INV-20250729-9913,2024-10-20,2024-10-27,Completed,Cash,11,331,5,242.13,3701.08
INV-20240813-6974,2025-04-15,2025-04-20,Returned,PayPal,11,991,15,648.61,9914.46
INV-20250625-3886,2025-05-05,2025-05-11,Returned,PayPal,5,368,16,108.19,1653.79
INV-20240922-1125,2024-06-22,2024-06-23,Returned,Cash,19,201,19,216.54,3309.93
INV-20250630-6574,2024-08-21,2024-08-25,Completed,Cash,19,812,30,755.97,11555.57
INV-20240327-4971,2024-01-19,2024-01-21,Completed,Cash,11,315,11,215.87,3299.72
INV-20240125-8929,2024-07-03,2024-07-07,Pending,Credit Card,20,890,4,1196.16,18284.16
INV-20240115-7484,2024-05-23,2024-05-28,Completed,Credit Card,19,909,22,943.0,14414.38
INV-20240702-4292,2025-02-20,2025-02-26,Pending,PayPal,2,878,23,94.65,1446.77
INV-20250514-2894,2025-02-09,2025-02-10,Completed,UPI,10,583,18,334.64,5115.24
INV-20231217-6237,2024-04-09,2024-04-12,Pending,Credit Card,8,577,23,248.8,3803.12
INV-20250215-8560,2025-09-02,2025-09-08,Returned,UPI,13,140,8,117.21,1791.61
INV-20250310-7617,2024-04-17,2024-04-19,Completed,PayPal,9,172,27,79.1,1209.14
INV-20240408-6169,2025-08-26,2025-08-27,Completed,Cash,17,334,1,393.49,6014.71
INV-20250807-9867,2023-12-07,2023-12-08,Pending,Cash,20,443,11,551.98,8437.38
INV-20240215-5455,2024-07-08,2024-07-14,Completed,PayPal,18,385,26,358.97,5487.17
INV-20240503-6046,2025-06-12,2025-06-14,Completed,Cash,18,470,27,432.31,6608.11
INV-20250315-4792,2023-12-06,2023-12-08,Pending,PayPal,18,730,16,772.63,11810.23
INV-20240113-6914,2025-06-15,2025-06-16,Pending,PayPal,16,235,1,260.57,3982.97
INV-20231114-2004,2024-03-24,2024-03-28,Pending,UPI,15,507,13,463.14,7079.49
INV-20250827-9683,2024-01-28,2024-02-03,Pending,Cash,15,360,8,347.76,5315.76
INV-20250415-6801,2024-08-25,2024-08-29,Pending,Cash,4,682,25,143.22,2189.22
INV-20250903-1120,2025-09-21,2025-09-28,Returned,Credit Card,19,946,24,956.22,14616.46
INV-20250911-2198,2024-12-01,2024-12-02,Pending,Cash,19,184,0,244.72,3740.72
INV-20250728-2301,2025-07-12,2025-07-13,Returned,Cash,7,662,24,246.53,3768.37
INV-20231209-4768,2025-08-03,2025-08-06,Pending,Cash,3,690,22,113.02,1727.62
INV-20241205-8336,2024-12-11,2024-12-15,Pending,Credit Card,1,141,29,7.01,107.12
INV-20250219-2467,2024-03-03,2024-03-04,Pending,UPI,3,618,6,121.99,1864.75
INV-20241202-5991,2024-12-25,2025-01-01,Pending,UPI,11,139,11,95.26,1456.07
INV-20250828-6979,2025-01-31,2025-02-07,Completed,Credit Card,10,194,25,101.85,1556.85
INV-20231107-9526,2025-09-19,2025-09-22,Pending,Credit Card,1,783,22,42.75,653.49
INV-20240701-9650,2024-06-04,2024-06-09,Pending,PayPal,20,267,1,370.06,5656.66
INV-20241005-8684,2024-07-29,2024-08-04,Returned,Credit Card,7,406,18,163.13,2493.57
INV-20240220-6654,2024-06-17,2024-06-22,Completed,Credit Card,19,999,14,1142.66,17466.32
INV-20240831-5593,2025-09-04,2025-09-07,Pending,Cash,8,757,1,419.68,6415.12
INV-20240211-4593,2025-02-20,2025-02-23,Returned,PayPal,18,830,12,920.3,14067.5
INV-20250823-3982,2024-06-03,2024-06-09,Completed,UPI,20,532,23,573.5,8766.3
INV-20231013-7050,2023-12-09,2023-12-16,Completed,Cash,3,648,0,136.08,2080.08
INV-20250223-5254,2024-01-30,2024-02-06,Pending,PayPal,1,407,21,22.51,344.04
INV-20250214-6569,2024-12-29,2025-01-03,Pending,Cash,15,433,11,404.64,6185.19
INV-20250127-3410,2024-05-29,2024-06-05,Completed,Cash,18,154,18,159.11,2432.15
INV-20250629-5486,2024-07-29,2024-08-05,Returned,UPI,2,112,22,12.23,186.95
INV-20240614-5077,2025-01-11,2025-01-15,Returned,PayPal,3,261,27,40.01,611.6
INV-20250611-8228,2025-07-10,2025-07-17,Returned,Credit Card,3,232,21,38.49,588.33
INV-20240116-2156,2023-10-12,2023-10-16,Completed,Credit Card,15,541,29,403.32,6164.97
INV-20250121-3751,2025-02-18,2025-02-20,Pending,PayPal,14,107,16,88.08,1346.4
INV-20240208-8034,2024-02-20,2024-02-27,Returned,Cash,4,321,1,88.98,1360.14
INV-20250710-3513,2024-11-27,2024-12-03,Completed,PayPal,2,976,12,120.24,1838.0
INV-20240107-9743,2024-06-25,2024-06-30,Returned,Credit Card,4,171,7,44.53,680.65
INV-20241107-9895,2024-04-01,2024-04-04,Pending,UPI,17,148,25,132.09,2019.09
INV-20240729-7281,2024-12-16,2024-12-22,Completed,UPI,9,418,7,244.91,3743.57
INV-20250826-4157,2025-04-15,2025-04-22,Returned,Cash,5,463,3,157.19,2402.74
INV-20240930-9663,2023-12-27,2023-12-30,Returned,PayPal,2,808,21,89.36,1366.0
INV-20240529-8916,2025-05-07,2025-05-12,Returned,Cash,19,450,25,448.88,6861.38
INV-20231120-1566,2024-06-14,2024-06-20,Completed,Cash,20,760,17,883.12,13499.12
INV-20250114-7630,2024-11-17,2024-11-23,Pending,UPI,16,826,28,666.09,10181.61
INV-20231010-1483,2025-09-01,2025-09-02,Completed,PayPal,20,451,5,599.83,9168.83
INV-20240309-7097,2023-10-25,2023-10-28,Completed,PayPal,6,360,9,137.59,2103.19
INV-20250613-5068,2025-06-12,2025-06-19,Returned,UPI,19,251,19,270.4,4133.29
INV-20250401-7835,2024-04-09,2024-04-16,Returned,PayPal,3,614,9,117.34,1793.56
INV-20240215-2549,2025-02-23,2025-03-01,Returned,UPI,7,178,14,75.01,1146.57
INV-20250703-5100,2024-08-29,2024-09-04,Pending,Credit Card,4,221,21,48.89,747.25
INV-20240320-9083,2024-01-31,2024-02-04,Completed,UPI,2,170,21,18.8,287.4
INV-20240901-9186,2023-12-02,2023-12-05,Pending,Cash,13,452,7,382.53,5847.21
INV-20241017-3169,2025-07-15,2025-07-18,Pending,Cash,20,417,17,484.55,7406.75
INV-20240621-3443,2024-04-08,2024-04-10,Pending,PayPal,20,111,16,130.54,1995.34
INV-20250829-3166,2024-03-11,2024-03-18,Completed,UPI,19,847,12,991.33,15153.17
INV-20250215-9846,2024-10-27,2024-11-01,Returned,Credit Card,6,851,11,318.1,4862.44
INV-20240923-4046,2025-04-18,2025-04-23,Pending,Cash,17,467,8,511.27,7815.15
INV-20250818-6170,2025-04-27,2025-04-29,Pending,PayPal,13,657,27,436.45,6671.38
INV-20240806-5880,2024-04-16,2024-04-17,Returned,Cash,6,861,0,361.62,5527.62
INV-20250506-4989,2024-12-26,2024-12-27,Returned,PayPal,1,322,8,20.74,316.98
INV-20240401-6885,2024-11-01,2024-11-02,Returned,PayPal,2,225,25,23.63,361.13
INV-20240305-5420,2024-04-26,2024-04-28,Pending,PayPal,19,389,27,377.68,5773.11
INV-20240310-3373,2023-10-07,2023-10-14,Completed,UPI,15,737,14,665.51,10172.81
INV-20240911-6288,2024-02-26,2024-02-29,Pending,UPI,6,108,2,44.45,679.49
INV-20250126-3308,2025-05-12,2025-05-14,Pending,UPI,4,371,23,79.99,1222.67
INV-20240124-1075,2024-07-12,2024-07-18,Completed,Cash,6,122,26,37.92,579.6
INV-20240408-7353,2025-07-03,2025-07-04,Pending,UPI,10,485,23,261.42,3995.92
INV-20240214-5453,2024-01-25,2024-01-28,Returned,UPI,14,952,3,904.97,13833.13
INV-20240322-6552,2024-11-04,2024-11-06,Pending,Cash,6,693,7,270.69,4137.63
INV-20240128-3584,2024-08-14,2024-08-21,Completed,Credit Card,5,837,0,292.95,4477.95
INV-20231010-1753,2025-07-04,2025-07-07,Pending,Credit Card,15,750,0,787.5,12037.5
INV-20240325-2703,2024-12-14,2024-12-17,Returned,Cash,14,471,21,364.65,5573.91
INV-20240617-7450,2024-09-26,2024-09-30,Completed,UPI,6,276,15,98.53,1506.13
INV-20240928-3164,2025-07-06,2025-07-10,Pending,UPI,13,202,6,172.79,2641.23
INV-20231124-1947,2025-09-30,2025-10-01,Completed,Cash,1,138,26,7.15,109.27
INV-20250821-9150,2025-04-26,2025-04-28,Pending,Cash,20,578,10,728.28,11132.28
INV-20240119-6360,2024-02-17,2024-02-23,Completed,PayPal,12,684,8,528.6,8079.96
INV-20250113-4386,2025-03-28,2025-04-03,Returned,UPI,3,934,22,152.99,2338.55
INV-20240916-1462,2025-03-14,2025-03-18,Completed,UPI,8,142,17,66.0,1008.88
INV-20240222-4813,2024-08-31,2024-09-06,Pending,PayPal,8,602,3,327.01,4998.53
INV-20240619-8493,2025-07-07,2025-07-13,Completed,Credit Card,6,533,1,221.62,3387.64
INV-20250722-3620,2025-01-23,2025-01-28,Pending,Credit Card,11,544,27,305.78,4674.1
INV-20240819-5016,2025-06-14,2025-06-20,Completed,Cash,5,642,13,195.49,2988.19
INV-20251002-2108,2024-10-06,2024-10-10,Returned,PayPal,1,233,3,15.82,241.83
INV-20240602-8711,2024-07-19,2024-07-26,Completed,Cash,4,279,30,54.68,835.88
INV-20240107-4487,2024-02-04,2024-02-11,Returned,UPI,12,524,6,413.75,6324.47
INV-20250119-9612,2024-10-07,2024-10-13,Completed,PayPal,1,794,23,42.8,654.18
INV-20250614-5077,2024-11-14,2024-11-20,Pending,Cash,3,668,30,98.2,1501.0
INV-20250826-8444,2024-03-18,2024-03-20,Completed,Cash,11,185,29,101.14,1545.99
INV-20240616-2689,2024-09-19,2024-09-23,Completed,Credit Card,5,127,5,42.23,645.48
INV-20231221-7399,2024-08-15,2024-08-16,Pending,Credit Card,16,772,4,830.05,12687.97
INV-20241021-3399,2024-07-27,2024-08-03,Pending,Cash,20,890,16,1046.64,15998.64
INV-20250810-4183,2024-01-10,2024-01-12,Returned,UPI,6,667,21,221.31,3382.89
INV-20231230-6271,2025-01-08,2025-01-14,Returned,PayPal,3,117,3,23.83,364.3
INV-20241230-9194,2025-03-02,2025-03-05,Pending,UPI,19,822,29,776.21,11864.99
INV-20240902-6435,2024-08-16,2024-08-23,Pending,UPI,14,469,20,367.7,5620.5
INV-20241124-5390,2025-08-29,2025-09-05,Returned,PayPal,18,673,10,763.18,11665.78
INV-20241001-7776,2024-10-06,2024-10-09,Pending,Credit Card,4,307,3,83.38,1274.54
INV-20240905-4835,2024-09-01,2024-09-05,Returned,Cash,20,260,24,276.64,4228.64
INV-20240608-3159,2024-03-14,2024-03-21,Returned,Cash,9,355,14,192.34,2940.04
INV-20250213-8568,2025-10-01,2025-10-08,Completed,Credit Card,10,748,11,466.0,7123.2
INV-20250409-3801,2025-07-13,2025-07-19,Returned,Cash,16,835,26,692.05,10578.45
INV-20250618-1919,2023-12-26,2024-01-02,Pending,PayPal,17,283,23,259.31,3963.78
INV-20231024-2140,2024-11-04,2024-11-10,Completed,Credit Card,9,945,24,452.47,6916.27
INV-20240725-9235,2024-06-02,2024-06-09,Returned,PayPal,19,234,12,273.87,4186.35
INV-20241030-4222,2023-12-01,2023-12-08,Completed,Credit Card,7,205,30,70.32,1074.82
INV-20240802-5661,2025-04-10,2025-04-15,Returned,PayPal,3,680,1,141.37,2160.97
INV-20240124-6813,2024-12-06,2024-12-08,Returned,PayPal,20,851,19,965.03,14751.23
INV-20240303-7158,2025-01-30,2025-02-05,Pending,Credit Card,1,849,4,57.05,872.09
INV-20240601-6148,2025-03-31,2025-04-02,Pending,Cash,11,927,8,656.69,10037.93
INV-20240119-7598,2024-07-09,2024-07-16,Pending,Credit Card,2,443,14,53.34,815.3
INV-20240507-4857,2024-08-15,2024-08-16,Completed,Cash,9,308,12,170.76,2610.12
INV-20240518-8682,2025-07-20,2025-07-25,Pending,PayPal,11,171,26,97.44,1489.38
INV-20241222-4367,2024-05-29,2024-06-01,Completed,Cash,14,712,10,627.98,9599.18
INV-20240131-1747,2025-03-03,2025-03-10,Pending,Cash,5,652,23,175.71,2685.91
INV-20231116-6368,2025-08-31,2025-09-04,Completed,Credit Card,15,308,5,307.23,4696.23
INV-20250503-1099,2023-11-16,2023-11-18,Pending,Cash,9,337,7,197.45,3018.14
INV-20240713-6890,2024-05-30,2024-06-03,Returned,UPI,3,639,30,93.93,1435.83
INV-20250415-2996,2024-05-14,2024-05-16,Pending,Cash,20,519,25,544.95,8329.95
INV-20231122-3840,2024-02-22,2024-02-29,Pending,PayPal,6,641,20,215.38,3292.18
INV-20240908-8538,2024-06-06,2024-06-09,Returned,Credit Card,13,191,30,121.67,1859.77
INV-20250612-1761,2025-02-16,2025-02-22,Returned,UPI,18,172,1,214.55,3279.59
INV-20240524-5453,2024-05-17,2024-05-19,Returned,Cash,6,280,14,101.14,1545.94
INV-20250504-8840,2025-07-04,2025-07-07,Completed,Cash,11,455,6,329.33,5034.03
INV-20240912-6176,2024-01-23,2024-01-24,Pending,UPI,2,770,2,105.64,1614.84
INV-20240504-1511,2025-03-23,2025-03-27,Completed,Cash,18,840,8,973.73,14884.13
INV-20231127-9828,2025-05-09,2025-05-11,Completed,UPI,9,443,5,265.14,4052.79
INV-20250308-1837,2024-08-24,2024-08-29,Returned,Cash,20,513,17,596.11,9111.91
INV-20240908-7620,2024-12-10,2024-12-16,Pending,PayPal,4,492,15,117.1,1789.9
INV-20240910-9837,2024-08-21,2024-08-28,Completed,Cash,9,436,16,230.73,3526.89
INV-20241112-9443,2024-10-21,2024-10-23,Completed,UPI,19,408,7,504.66,7714.02
INV-20240914-7999,2025-03-27,2025-03-28,Pending,PayPal,15,533,27,408.54,6244.89
INV-20250814-5330,2024-10-22,2024-10-23,Completed,UPI,20,537,11,669.1,10227.7
INV-20240114-1908,2025-04-29,2025-05-02,Pending,Credit Card,2,121,25,12.71,194.21
INV-20240214-2209,2024-10-30,2024-11-03,Pending,Cash,5,329,17,95.57,1460.92
INV-20240420-4782,2025-04-17,2025-04-18,Pending,PayPal,15,339,14,306.12,4679.22
INV-20250529-5321,2023-11-04,2023-11-07,Pending,Credit Card,18,201,19,205.14,3135.72
INV-20241002-7199,2024-12-19,2024-12-22,Completed,Cash,20,701,26,726.24,11101.04
INV-20231024-1940,2024-02-27,2024-03-02,Pending,Cash,13,469,14,367.04,5610.46
INV-20231013-9080,2024-08-26,2024-09-01,Pending,Cash,14,841,24,626.38,9574.62
INV-20250911-4227,2025-06-17,2025-06-19,Completed,PayPal,1,188,4,12.63,193.11
INV-20250315-2148,2023-12-09,2023-12-16,Pending,Credit Card,16,930,23,802.03,12259.63
INV-20240404-8437,2024-02-21,2024-02-27,Pending,PayPal,5,214,5,71.16,1087.66
INV-20251002-3419,2025-01-29,2025-02-01,Completed,UPI,13,604,26,406.73,6217.21
INV-20240413-5259,2024-07-02,2024-07-04,Pending,PayPal,18,419,29,374.84,5729.66
INV-20250228-8000,2024-09-12,2024-09-14,Returned,Credit Card,10,884,29,439.35,6715.75
INV-20241207-4216,2025-01-17,2025-01-23,Completed,UPI,1,279,27,14.26,217.93
INV-20231109-6316,2025-07-26,2025-07-31,Pending,Credit Card,17,488,26,429.73,6568.77
INV-20250114-5431,2025-05-13,2025-05-17,Completed,UPI,18,423,27,389.08,5947.3
INV-20240107-3102,2024-02-20,2024-02-26,Returned,UPI,16,743,0,832.16,12720.16
INV-20240820-3417,2025-01-05,2025-01-09,Pending,Credit Card,6,193,0,81.06,1239.06
INV-20231115-8734,2024-07-16,2024-07-23,Pending,PayPal,18,917,11,1028.32,15718.66
INV-20241111-1078,2024-10-02,2024-10-05,Pending,Credit Card,12,567,29,338.16,5169.0
INV-20240413-9908,2023-11-03,2023-11-06,Pending,Cash,8,145,23,62.52,955.72
INV-20250530-5798,2025-05-31,2025-06-01,Completed,PayPal,20,267,16,313.99,4799.59
INV-20241006-6882,2025-09-25,2025-09-28,Pending,Credit Card,15,144,17,125.5,1918.3
INV-20240427-9020,2024-05-06,2024-05-08,Completed,Cash,11,784,11,537.28,8212.64
INV-20250406-4389,2025-04-15,2025-04-19,Returned,Credit Card,1,280,30,13.72,209.72
INV-20241113-5266,2023-11-07,2023-11-14,Returned,Cash,20,899,6,1183.08,18084.28
INV-20241126-9352,2025-01-02,2025-01-04,Returned,UPI,3,633,9,120.97,1849.06
INV-20250519-4215,2024-10-31,2024-11-02,Completed,Cash,10,354,29,175.94,2689.34
INV-20231129-7642,2025-08-18,2025-08-19,Pending,PayPal,3,860,8,166.15,2539.75
INV-20240504-9253,2024-07-24,2024-07-30,Completed,UPI,7,627,5,291.87,4461.42
INV-20240415-2402,2025-02-06,2025-02-11,Pending,UPI,2,115,12,14.17,216.57
